Year,Month,Day,Temperature,Relative_Humidity,Mean_Sea_Level_Pressure,Total_Precipitation,Total_Cloud_Cover,High_Cloud_Cover,Medium_Cloud_Cover ,Low_Cloud_Cover,Sunshine_Duration ,Shortwave_Radiation,Wind_Speed_10,Wind _Direction_10,Wind_Speed_80,Wind_Direction_80,Wind_Speed_900,Wind_Direction_900,Wind_Gust
2011,6,2,60.21,75.5,1023.52,0.1,54.07,8.42,0.08,53.38,443.78,5636.37,7.81,178.41,10.03,155.74,27.49,79.87,12.26
2011,6,3,66.08,70.75,1020.82,0,39.83,30.83,22.38,20.54,460.36,7319.36,5.72,131.42,6.86,114.91,24.88,87.96,9.73
2011,6,4,68.04,76.42,1015.45,1.2,65.39,39.42,46.79,30.33,362.2,6023.52,4.41,196.2,6.07,198.9,6.17,208.83,5.87
2011,6,5,67.73,71.33,1009.95,1.3,49.19,11.5,37.46,31.54,558.57,6648.3,4.09,207.21,5.7,249.07,7.74,257.07,5.61
2011,6,6,63.75,74.12,1007.88,2.4,66.54,60.75,58.46,52.83,188.81,4550.57,4.53,234.24,5.73,256.4,10.77,267.21,6.05
2011,6,7,65.06,75.88,1005.53,2.6,56.92,47.54,48.79,39.5,403.08,6113.41,5.19,185.14,6.73,202.6,7.92,233.05,6.01
2011,6,8,58.58,84.5,1008.31,6.4,97.12,48.21,92.71,97.04,17.58,2427.92,7.16,263.54,9.66,267.73,13.08,281.08,13.11
2011,6,9,58.28,71.38,1015.45,0.3,69.5,3.54,10.46,66.5,356.81,5900.7,6.51,279.11,8.55,285.83,9.88,293.9,8.76
2011,6,10,59.87,70.46,1015.88,0.1,55.71,11.54,44.04,39.21,582.11,6968.7,4.18,208.32,5.32,227.63,5.87,218.65,5.84
2011,6,11,58.58,74.46,1018.01,0.4,86.54,39.29,43.92,58.08,183.19,6527.26,7.54,282.41,9.47,284.98,11.98,293.11,10.63
2011,6,12,61.34,67.08,1017.84,0,62.41,42.33,56.88,9.25,380.77,7462.65,5.07,308.71,6.33,325.45,5.19,206.74,5.7
2011,6,13,61.74,79.25,1017.44,6.8,63.8,27.92,55.17,60.58,365.74,4145.62,4.53,254.15,6.15,266.2,11.92,277,6.69
2011,6,14,64.48,76.88,1018.82,0.8,46.04,20,17.5,31.17,550.95,5715.58,4.55,247.55,5.41,264.54,6.88,290.9,5.15
2011,6,15,65.65,79.46,1018.33,0.9,39.67,7.88,0,38.96,544.25,5649.72,4.14,266.69,4.97,276.86,5.62,247.22,4.88
2011,6,16,64.83,80.5,1015.83,6.3,72.32,49.75,52.62,59.08,89.82,3090.97,4.84,198.83,5.96,201.92,13.69,257.75,6.99
2011,6,17,65.31,75.58,1013.69,4,70.94,73.75,56.33,39.33,186.4,6674.11,4.98,149.01,6.06,174.5,14.23,214.58,7.34
2011,6,18,60.7,72.08,1010.88,16,73.54,42.42,69.08,59.42,223.94,3677.48,11.79,255.44,15.74,256.41,32.28,256.77,24.42
2011,6,19,56.54,69.54,1016.75,5.9,50.33,0.83,22.62,41.67,440.06,6412.45,13.75,257.14,17.85,259.28,31.43,266.72,24.52
2011,6,20,60.76,75.04,1018.2,1.2,66.97,17.88,46.46,50.79,116.9,5353.35,7.42,222.34,9.66,238.06,21.05,265.09,11.35
2011,6,21,70.88,68.58,1016.47,0,49.5,17.54,25.29,34.58,526.07,6751.54,5.96,208.23,7.12,214.93,17.51,262.8,8.15
2011,6,22,68.67,77,1015.36,5.8,82.21,37,71.12,50.5,142.34,4494.5,6.65,191.58,8.9,196.65,21.11,250.6,10.1
2011,6,23,62.68,70.42,1019.16,0,59.88,7.42,27.62,54.92,515.74,7213.45,7.82,265,9.77,274,17.36,276.6,12.98
2011,6,24,59.41,71.54,1023.03,0,40.54,10.67,2.17,39.71,671.95,7053.25,7.39,285.67,9.71,290.19,13.81,295.02,10.62
2011,6,25,63.02,65.88,1025.74,0,2.95,0.12,0,2.92,921.09,8204.02,5.13,249.86,5.75,239.4,9.73,290.1,6.51
2011,6,26,71.24,68.62,1023.09,0,0,0,0,0,961.67,8269.88,2.68,102.19,2.71,101.82,5.55,156.37,3.63
2011,6,27,75.99,69.33,1018.99,0,16.67,0,0,16.67,721.25,8076.75,2.57,178.96,4.16,175.27,4.82,234.49,3.64
2011,6,28,78.78,65.04,1014.95,0,1.52,2.71,0,0.71,945.43,8202.24,2.42,107.25,2.69,118.04,2.45,172.18,2.76
2011,6,29,72.07,75.25,1016.07,13.1,61.95,42.62,54.17,43.96,218.07,3770.04,9.27,276.72,11.69,246.41,11.06,236.37,13.08
2011,6,30,62.43,75.67,1020.42,5,42.85,5.62,21.33,42.71,672.07,7097.75,9.29,273.87,11.65,277.39,15.01,279.96,13.51
2011,7,1,59,71.79,1021.43,0.3,22.12,0,0,22.12,864.54,7519.61,6.6,215.24,7.97,212.29,9.65,180.73,7.55
2011,7,2,57.49,68.96,1017.13,0,7.84,1.5,4.54,3.5,879.36,8337.52,5.76,258.05,6.94,236.63,7.94,142.48,6.93
2011,7,3,60.01,65.71,1014.49,0,3.46,5.33,1.79,0.08,950.51,8259.2,4.72,288.28,5.47,278.92,5.55,188.7,6.23
2011,7,4,65.1,66.71,1013.71,0,13.01,23.42,9.5,0,792.12,8088.32,3.09,238.07,3.59,277.98,9.43,190.23,3.79
2011,7,5,70.49,62.33,1013.33,0,5.58,6.83,3.5,1.46,943.45,8180.88,2.62,268.02,2.83,288.81,5.43,304.08,3.51
2011,7,6,69.35,66.58,1011.41,0.9,25.44,7.12,7.71,20.17,656.55,6340.36,6.64,235.17,7.21,268.44,12.8,269.01,8.49
2011,7,7,65.9,81.88,1010.68,2.4,82.1,39.58,50.04,63.17,70.72,4700.98,4.14,222.43,5.35,218.28,5.9,193.04,5.34
2011,7,8,64.47,74.83,1013.78,13.4,46.17,2.71,24.88,34.71,735.07,7688.71,3.62,213.42,4.84,229.87,10.66,232.88,6.82
2011,7,9,70.48,69.92,1016.36,0.6,24.29,19.33,22.83,14.33,718.85,7033.67,5.7,226.41,6.77,231.3,13.53,248.44,7.15
2011,7,10,66.92,85.71,1017.75,5.4,83.62,43,78.08,54.67,106.08,2995.74,3.78,196.47,4.85,221.59,7.54,212.71,5.16
2011,7,11,67.76,80,1018.13,0,39.11,0.79,0,38.88,511.52,7183.19,2.17,141.35,3.27,137.65,7.43,138.13,3.62
2011,7,12,75.01,67.04,1011.6,10.6,20.67,23.12,20.42,13.21,783.25,7524.06,7.01,128.44,10.31,133.96,10.69,168.14,7.95
2011,7,13,65.66,89.25,1009.88,38.2,98.33,84.62,98.33,82.38,0,1492.53,6.17,212.81,8.55,220.8,17.44,282.52,10.26
2011,7,14,59.89,72.58,1017.96,0.7,35.71,1.42,2.71,35.71,766.32,7858.7,9.89,287.76,12.17,290.12,15.8,303.87,14.06
2011,7,15,61.44,65.38,1020.06,0,19.66,20.38,17.46,0.79,653.47,7548.98,3.15,246.79,2.89,252.96,6.96,266.09,4.17
2011,7,16,66.03,63.33,1012.33,0.6,24.52,31.42,18.46,8.12,668.63,7427.05,4.18,162.33,5.69,159.87,9.13,195.88,5.59
2011,7,17,63.51,76.62,1004.72,20.2,79.88,47.92,74.04,58.46,85.02,1451.59,8.33,225.58,12.09,231.37,32.66,252.01,19.76
2011,7,18,59.79,68.12,1007.37,0.4,50.83,10.29,33.79,39.79,399.21,6986.5,9.41,235.55,12.56,255.22,23.95,259.09,14.57
2011,7,19,58.89,79.88,1003.37,15,67.96,67.42,66.42,37.96,335.04,4391.26,9.04,160.67,12.49,161.75,17.65,184.32,13.79
2011,7,20,57.64,80.33,1009.3,8.5,70.88,29.71,39.88,66.75,258.12,4578.16,14.03,263.77,18.08,265.42,28.15,280.05,25.17
2011,7,21,57.34,83.33,1010.46,1.2,69.71,1.12,37.67,66,55.92,2368.29,5.68,194.84,7.58,200.86,14.92,242.27,8.93
2011,7,22,59.23,81.88,1011.49,2.4,75.88,7.46,17.58,75.54,338.94,3526.18,7.13,261.72,10.22,269.65,13.73,286.21,10.58
2011,7,23,58.12,80.21,1011.85,6.1,95.92,21.29,66.04,73,17.8,3281.43,6.59,291,9.13,296.23,11.06,298.05,9.4
2011,7,24,55.28,74.75,1013.26,2.9,89.25,42.62,63.46,59.62,46.6,6022.63,9.77,271.73,12.17,273.05,15,286.78,14.74
2011,7,25,60.01,71.33,1011.1,0.2,45.02,7.08,13.25,35.33,617.57,7014.98,2.88,206.17,3.97,208.6,6.66,255.61,3.58
2011,7,26,62.14,70.79,1012.05,1.9,73.92,5.88,54.08,50.62,165.32,5212.73,3.58,208.74,3.99,221.09,4.29,235,4.07
2011,7,27,62.47,83.08,1016.35,3.1,89.12,42.25,71.79,77.04,75.83,3184.42,1.37,213.64,1.66,213.33,2.89,248.9,1.69
2011,7,28,62.39,80,1018.65,0.6,71.42,16.46,25.21,63.42,346.6,3503.04,4.07,288.26,5.3,307.59,7.87,309.04,4.72
2011,7,29,64.28,76.04,1018.3,2.2,32.92,0.12,9.29,32.92,770.45,6006.61,3.92,316.33,5.48,303.33,6.84,192.92,5.04
2011,7,30,63.27,75.38,1016.76,0.3,34.25,0,0,34.25,485.18,6255.81,4.99,310.2,5.73,286.03,7.07,209.04,6.21
2011,7,31,61.61,74.71,1015.83,0,25.92,0,0,25.92,631.29,7310.46,4.67,306.22,5.89,271.76,6.07,176.81,5.42
2011,8,1,63.5,76.83,1014.58,0,26.46,0,0,26.46,546.95,7149.37,2.48,196.66,2.61,178.98,8.33,97.54,3.3
2011,8,2,70.96,66.92,1014.61,0,4.93,6.71,4.17,0,828.04,7328.26,5.99,115.81,8.47,113.31,8.77,156.5,7.38
2011,8,3,70.23,68.92,1016.65,3.1,64.61,33.75,52.88,32.04,185.82,3886.63,5.88,198.89,8.09,203.96,20.29,246.75,9.03
2011,8,4,69.64,75.17,1017.26,0.7,44.25,15.12,15.38,30.33,775.46,6353.71,3.93,256.26,5.53,268.05,12.08,271.03,6.38
2011,8,5,69.47,75.33,1015.04,6.5,73.67,29.21,73.67,19.42,189.59,3144.37,3.22,160.13,3.83,178.64,8.85,239.44,4.14
2011,8,6,70.17,76.96,1008.99,4.3,56.33,41,55.71,14.46,278.47,4764.17,5.46,168.04,7.09,172.28,11.66,227.93,6.6
2011,8,7,66.67,74.88,1008.52,5.1,68.25,46.92,55.88,47.75,273.9,4751.71,8.73,250.05,11.81,254.56,24.71,258.65,17.04
2011,8,8,61.33,69.12,1012.11,1.6,60.75,0,0.96,60.75,353.94,3403.36,11.5,231.77,15.19,246.03,26.42,258.9,19.96
2011,8,9,58.29,72.71,1021.3,3.5,25.83,0,0,25.83,648.37,6079.59,10.45,256.87,14.22,265.55,23.22,277.23,14.53
2011,8,10,59.47,70,1025.27,0,48.57,15.29,10.08,41.5,497.51,6691.91,3.02,275.16,3.76,288.95,6.8,308.72,3.6
2011,8,11,64.95,60.21,1018.23,0,71.66,23.46,71.46,0,160.91,6617.15,2.73,202.99,3.45,194.15,8.55,260.66,3.77
2011,8,12,66.75,69.92,1014.65,0.5,49.62,15.79,36.58,20.21,409.83,5906.93,7.52,237.66,10.01,259.1,20.13,269.45,11.41
2011,8,13,68.78,74.62,1012.29,0,39.54,22.62,22.17,25.17,763.58,6384.86,4.16,241.14,5.4,253.02,13.6,267.53,6.58
2011,8,14,70.25,76.88,1010.13,1.3,46.8,36.62,38.75,24.12,449.6,4449.11,5.32,206.19,6.42,212.17,13.68,252.92,8.13
2011,8,15,67.65,79.96,1014.82,12.5,58.8,32.5,33.54,53.92,407.61,4567.48,5.61,277.83,7.67,279.32,12.33,277.3,9.65
2011,8,16,67.78,76.08,1018.24,0,22.76,5.12,0.38,21.29,555.5,6554.85,3.04,265.04,3.39,273.55,4.37,260.31,3.73
2011,8,17,71.45,70.33,1015.73,0,0.83,2.75,0,0,855.49,6751.54,3.42,100.99,4.11,109.91,4.7,149.22,4.02
2011,8,18,77.26,67.33,1013.83,0,23.53,8.67,23.42,0,659.54,6646.52,3.87,147.84,4.98,158.97,8.56,225.58,3.94
2011,8,19,76.39,66.79,1017.6,0,46.08,20.96,26,28.12,551.88,6194.4,6.61,251.72,8.3,264.6,18.13,269.8,9.89
2011,8,20,73.75,78.79,1020.01,0,17.5,0,0.42,17.5,606.09,6391.09,2.28,213,3.01,207.25,5.97,246.7,2.58
2011,8,21,77.77,65.46,1017.23,0,9.43,22,3.54,0,776.1,6567.31,4.47,127.8,5.83,142.17,12.54,242.36,4.35
2011,8,22,80.1,64.79,1015.67,0,7.47,4.62,6.5,0,754.3,6455.17,3.81,111.46,4.7,129.85,4.38,204.94,3.87
2011,8,23,80.01,57.96,1014.29,0,4.67,0,4.67,0,766.28,6399.1,3.63,169.69,4.54,200.02,4.89,242.22,3.38
2011,8,24,76.78,65.83,1015.22,1.4,16.53,6.33,15.25,4.75,711.38,6149.9,4.35,184.79,4.79,221.54,10.4,274.66,5.06
2011,8,25,73.96,75.62,1013.62,2.2,24.09,4.79,19.62,8.04,696.37,6195.29,3.69,205.62,4.73,186.94,7.27,188.66,4.83
2011,8,26,70.83,74.25,1008.47,13.7,32.29,16.88,15.96,31,586.69,5210.06,10.35,180.18,14.07,179.15,15.8,196.24,13.61
2011,8,27,57.6,71.75,1017.37,19.4,50.58,12.62,21.29,50.58,486.54,4151.85,9.78,226.94,12.58,231.22,19.93,252.41,16.49
2011,8,28,60.15,70.12,1020.74,0,21.6,1.5,0,21.17,735.94,6299.42,3.36,199.68,5.18,221.94,8.37,266.14,4.18
2011,8,29,62.7,66.67,1017.65,0,13.33,6.58,2.54,10.04,791.92,6238.01,5.13,243.32,6.06,279.01,8.81,290.75,6.96
2011,8,30,60.82,73.38,1015.76,0,39.88,8.46,14.75,38.58,484.58,5421.88,3.21,311.82,3.72,310.73,3.02,223.45,4.1
2011,8,31,62.18,69.33,1013.34,0,16.79,7.71,16.38,0.42,634.66,6051.11,2.76,262.33,3.05,276.56,5.99,215.66,3.1
2011,9,1,68.2,73.25,1013.32,0.1,62.65,46.67,60.33,10.67,179.42,5465.49,2.37,183.05,3.05,188.78,6.61,210.55,2.64
2011,9,2,72.15,69.46,1013.02,0.6,45.35,9.96,43.38,19.62,490.58,5582.97,3.5,196.03,4.79,206.25,9.02,252.21,4.3
2011,9,3,73.82,67.67,1012.06,0,36.91,39.42,35.33,3.38,452.74,5401.41,4.53,125.41,6.05,129.98,6.52,186.43,4.98
2011,9,4,68.09,86.67,1012.35,20.3,92.7,67.17,90.29,64.17,5.3,1612.68,3.33,229.93,4.1,229.73,16.33,260.54,5.28
2011,9,5,62.81,75.38,1018.65,7.3,52.5,27.29,33.46,52.5,447.17,5411.2,10.76,258.95,13.84,271.2,20.97,281.76,17.5
2011,9,6,60.93,71.04,1023.04,0,21.41,29.83,17.04,0.42,732.55,5840.18,4.61,219.51,5.61,218.51,15.22,255.27,7.61
2011,9,7,64.58,64.25,1017.62,0.5,69.01,47.04,62.12,30.62,433.85,5354.24,13.2,252.08,17.58,255.2,36.81,262.71,26.62
2011,9,8,63.96,72.38,1015.8,0,86.5,62.17,51,79.92,191.55,3489.69,8.63,260.78,11.91,262.3,29.02,266.97,19
2011,9,9,69.92,75.58,1014.61,1.4,43.33,0.42,1.58,43.33,509.97,4975.99,4.67,255.15,6.58,246.12,13.84,261.93,9.1
2011,9,10,72.06,76.04,1012.45,0,16.84,22.38,15.12,0,751.48,5561.61,4.39,147.08,6.29,147.6,7.84,209.85,4.12
2011,9,11,70.43,74.33,1013.74,2.6,41.56,52.42,29.21,26.5,452.49,4474.92,5.09,168.16,6.28,189.86,20.74,250.44,7.7
2011,9,12,65.82,71.62,1017.3,0.4,29.75,19.21,3.71,27,573.45,5377.38,6.64,260.54,9.53,264.03,19.62,262.31,13.34
2011,9,13,67.81,75.71,1016.72,0.3,39.17,0,0.08,39.17,522.42,4495.39,7.04,240.27,9.59,259.04,18.78,267.57,10.46
2011,9,14,62.32,74.42,1019.37,0.7,48.67,0,1.67,48.67,483.82,4568.37,6.43,286.33,8.41,290.98,11.54,298.79,10.23
2011,9,15,58.93,73.21,1020.01,0,29.52,9.88,0.29,26.71,434.61,5280.37,2.74,254.57,2.92,252.31,6.22,113.18,3.39
2011,9,16,63.99,76.67,1016.82,0,30.77,20.25,29.71,12.92,564.86,5168.23,3.98,150.53,7.59,158.91,12.33,237.42,3.45
2011,9,17,66.79,79.92,1013.77,11.9,50.01,8.58,42.33,33.79,535.54,4288.02,5.61,195.48,7.39,206.44,14.17,253.22,8.38
2011,9,18,57.34,76.25,1009.32,21,79.75,67.33,73.04,66.83,90.37,1788.9,7.68,230.54,10.52,240.85,22.02,259.57,13.9
2011,9,19,52.15,79.12,1014.17,3.2,69.33,0,11.58,69.33,82.34,1828.06,7.05,229.01,9.69,245.68,15.85,288.87,10.43
2011,9,20,56.01,77.38,1023.45,0,28.16,1.5,0,28.12,694.98,5013.37,4.21,138.97,6.11,149.15,9.35,157.53,6
2011,9,21,58.39,71.79,1020.97,0,3.54,11.79,0.08,0,733.89,5111.27,2.48,178.04,4.09,191.69,7.19,185.91,2.55
2011,9,22,61.3,75.96,1020,0,25.63,30.75,23.71,0.21,711.17,4974.21,4.03,270.45,5.13,260.26,6.45,285.54,5.57
2011,9,23,59.1,80.54,1018.39,0,33.78,6.21,1.96,31.42,359.07,4772.18,3.29,285.23,3.81,268.12,6.34,113.43,4.49
2011,9,24,62.99,77.46,1015.6,0,2.61,6.83,1.42,0,725.13,4864.74,3.37,109.9,5.37,114.23,8.5,208.91,2.77
2011,9,25,67.31,70.88,1019.24,0,33.15,30.08,31.29,1.25,636.23,4628,3.02,185.33,3.17,197.23,7.34,260.31,3.22
2011,9,26,66.97,68.83,1023.93,0,9.87,13.46,8.33,0,722.59,4757.05,2.32,170.99,2.2,180.62,3.23,196.98,2.51
2011,9,27,67.54,66.46,1027,0,40.37,22.08,40.21,0,434.21,4643.13,2.17,185.89,2.45,184.35,6.82,88.46,3
2011,9,28,63.61,74.46,1027.11,0,0.03,0.08,0,0,716.02,4644.91,3.58,120.56,6.31,143.48,22.4,92.63,5.31
2011,9,29,64.65,76.46,1026.19,0,18.29,22.25,16.42,0,684.77,4591.51,6.04,109.24,10.3,106.61,9.91,111.61,9.77
2011,9,30,64.43,70.5,1025.55,0,9.68,5.79,9.67,0,709.03,4515.86,4.52,186.84,7.92,194.53,3.52,168.61,5.28
2011,10,1,65.85,69.75,1025.37,0,2.21,7.38,0,0,682.05,4513.19,3.6,194.91,4.63,203,5.42,98.86,3.98
2011,10,2,65.63,69.79,1024.75,0,0.89,2.96,0,0,694.48,4450.89,2.73,222.31,2.82,229.05,3.39,130.67,3.23
2011,10,3,65.11,66.46,1023.53,0,0,0,0,0,699.02,4411.73,3.85,221.01,4.19,234.58,6.34,251.13,5.69
2011,10,4,63.85,65.67,1023.8,0,0.51,1.71,0,0,695.62,4379.69,4.53,211.85,4.98,226.45,11.93,279.46,5.93
2011,10,5,62.48,75.79,1023.44,0,26.28,6.88,0,25.83,641.15,4223.94,4.4,257.38,6.68,280.2,10.67,277.2,5.95
2011,10,6,61.73,74.96,1017.33,2.5,56.58,30.92,29.71,47.71,325.61,3741.56,8.34,216.98,10.76,230.4,25.92,258.98,14.69
2011,10,7,50.63,74.33,1017.15,10.4,47.37,17.08,29.96,43.75,457.67,3212.01,14.09,274.25,18.3,275.73,29.06,290.77,23.83
2011,10,8,48.76,83.75,1018.45,17.3,100,5.54,77.92,100,0,1650.06,14.66,274.48,18.91,275.63,29.44,305.59,25.47
2011,10,9,50.6,81.58,1021.82,7.2,85.67,22.92,40.04,78.46,204.19,3690.83,4.91,255.34,6.98,259.12,13.04,278.41,9.44
2011,10,10,58.16,84.29,1022.95,12.8,83.37,46.58,35.54,82.42,145.71,3126.57,11.53,240.19,14.61,241.46,28.37,301.01,21.49
2011,10,11,60.09,81.58,1024.55,0,40.11,28.83,6.12,29.62,282.6,3359.75,9.25,262.47,13.15,263.76,22.42,278.44,18.37
2011,10,12,57.13,83.33,1023.18,0,64.46,29.08,8.33,52.96,190.21,2563.2,9.22,268.31,12.68,270.7,22.16,282.91,17.29
2011,10,13,56.32,83.88,1024.82,2,69,0,0,69,374.79,3372.21,6.03,287.58,8.21,290.65,9.13,193.09,10.91
2011,10,14,50.94,68.04,1027.6,0,33.33,0,0,33.33,646.79,3903.54,8.35,103.82,11.4,105.61,24.2,87.9,19.89
2011,10,15,45.71,73.67,1027.22,0,7.04,3.25,0,6.5,633.85,3830.56,5.5,115.24,7.65,126.29,13.18,147.63,9.59
2011,10,16,48.84,81.5,1025.6,0,14.43,0.58,0,14.25,582.79,3683.71,3.98,134.96,7.67,140.51,8.28,252.92,2.79
2011,10,17,53.9,76.04,1023.82,0,25.18,2.12,0,24.88,407.39,3171.96,3.4,192.27,3.53,206.05,12.1,263.27,3.99
2011,10,18,56.06,70.79,1017.45,0,24.25,24.21,20.88,4.17,547.84,3596.49,5.23,170.41,7.61,175.41,24.05,254.8,6.29
2011,10,19,44,86.33,1019.39,21.7,100,43.12,79.42,91.67,0,744.93,7.99,279.69,10.19,291.25,17.97,301.45,12.57
2011,10,20,45.47,79.46,1025.96,0.3,45.71,0,0,45.71,453.71,3294.78,3.93,231.73,6.18,229.05,6.77,230.19,6.62
2011,10,21,42.15,81,1026.8,0,30.83,0,0,30.83,333.82,3253.84,3.22,187.24,4.7,176.77,15.51,90.71,4.73
2011,10,22,43.51,75.12,1022.9,0,0,0,0,0,635.53,3454.09,6.69,111.06,11.09,112.75,8.67,190.85,8.58
2011,10,23,45.55,73.42,1018.57,0,0,0,0,0,632.29,3380.22,5.41,110.83,9.85,113.89,6.63,195.73,4.46
2011,10,24,46.04,70.21,1009.68,0,67.54,8.33,28.54,67.42,0,1835.18,10.32,114.29,16.88,116.93,15.47,155.45,14.26
2011,10,25,51.43,71.62,1004.93,0.9,78.75,35.46,57.42,69.58,240.62,2171.6,7.92,140.9,12.52,144.47,13.95,170.07,11.5
2011,10,26,52.37,74.42,1014.07,2.1,34.35,2.29,16.29,29.54,562.69,3195.1,3.83,130.89,6.87,133.38,14.09,188.5,7.34
2011,10,27,50.43,77.5,1015.7,0,26.39,27.17,22.67,0,313.38,3001.97,6.14,107.96,10.68,107.76,9.86,108.25,9.83
2011,10,28,51.89,71.08,1022.9,0,36.03,53.17,28.21,0,184.84,2781.25,5.01,143.1,9.62,139.79,17.58,108.14,4.05
2011,10,29,54.77,74.83,1024.88,0,25.44,16.5,3.58,20.83,586.34,3038.46,3.35,134.14,6.14,143.65,8.58,188.89,2.59
2011,10,30,57.7,74,1023.25,0,100,7.29,0.04,100,0,1469.39,2.77,236.63,3.33,270.32,6.23,267.51,3.68
2011,10,31,54.69,81.17,1019.03,0,3.53,10.38,0,0.42,583.69,2953.02,3.27,115.83,5.67,116.09,9.64,150.73,5.05
2011,11,1,53.96,74.83,1017.04,0,12.99,7.08,12.42,0,541.03,2865.8,5.35,114.49,7.71,115.36,6.92,236.42,4.07
2011,11,2,53.67,70.58,1015.03,0,47.12,1.67,3,44.58,227.09,2022.08,8.25,122.62,13.54,126.17,9.34,160.68,8.94
2011,11,3,52.54,71.38,1008.09,0,78.85,45.46,73.71,40.12,170.06,2441.27,10.57,116.86,17.23,116.96,12.11,135.1,11.56
2011,11,4,52.49,80.92,1004.62,0,96.75,79.58,96.75,70.17,2.26,1209.51,6.33,196.51,11,199.52,11.82,166.53,6
2011,11,5,52.62,86.75,1004.62,0,73.6,78.67,72.88,32.92,85.96,1750.63,3.06,281.23,3.76,253.65,12.69,102.85,3.37
2011,11,6,51.04,87.54,1009.3,0,53.33,40.88,29.54,28.25,183.27,2433.26,3.75,288.56,4.34,294.62,16.5,111.04,4.93
2011,11,7,49.46,90.83,1014.55,1.7,88.12,14.25,53.17,79.79,0,1565.51,2.53,226.23,3.48,235.52,7.66,184.91,3.09
2011,11,8,51.11,82.46,1016.45,0.6,68.74,36.79,58.42,33.33,259.91,2319.34,2.43,218.55,4.04,203.91,10.33,187.57,3.26
2011,11,9,50.39,73.33,1020.12,0,1.91,2.5,1.62,0,573.89,2552.52,3.16,172.47,4.9,187.17,4.23,146.35,2.65
2011,11,10,46.39,78.42,1020.9,0,0.24,0.79,0,0,577.34,2517.81,1.28,205.9,2.05,165.3,5.31,169.92,1.4
2011,11,11,44.32,80.75,1021.53,0,0,0,0,0,574.54,2490.22,7.17,106.81,13.61,116.94,6.23,188.23,9.48
2011,11,12,45.27,79.92,1029.52,0,1.29,4.29,0,0,556.27,2513.36,4.65,128.4,8.88,121.48,9.54,197.37,3.65
2011,11,13,43.62,80.79,1031.32,0,0,0,0,0,569.06,2459.96,3.32,138.77,6.66,133.87,8.11,171.43,3.61
2011,11,14,39.55,77.38,1026.78,0,1.02,0.5,0,1,566.37,2463.52,3.67,142.46,7.66,164.59,2.95,123.06,2.59
2011,11,15,37.47,70.38,1021.02,0,1.66,5.54,0,0,556.67,2456.4,3.03,145.25,5.65,152.54,4.54,148.52,2.75
2011,11,16,36.83,72.92,1021.45,0,3.78,12.58,0.21,0,537.9,2470.64,3.11,104.83,6.47,113.13,10.66,212.93,1.91
2011,11,17,43.29,64,1024.79,0,0.28,0.5,0,0.12,557.71,2281.96,3.35,151.56,3.83,164.38,14.4,269.53,3.11
2011,11,18,44.65,76.79,1024.26,0,8.39,5.46,0,6.75,537.78,2356.72,4.72,113.41,7.59,116.24,5.49,156.4,3.88
2011,11,19,43,60.17,1021.76,0,18.54,22.38,16.54,0,494.73,2286.41,6.53,117.3,12.92,122.38,7.24,129,5.8
2011,11,20,45.36,59.25,1021.53,0,54.79,9.33,54.79,10.58,296.93,2219.66,5.61,116.8,10.78,120.96,10.68,103.04,3.89
2011,11,21,44.43,71,1018.68,0,6.6,7.54,0.04,4.29,535,2216.99,5.04,110.27,10.76,115.33,3.59,166.22,2.9
2011,11,22,43.18,71.58,1018.55,0,12.43,18,10.58,0,490.88,2192.07,2.69,174.2,4.81,190.85,7.41,69.8,2.04
2011,11,23,42.33,72.88,1024.86,0,1.36,4.54,0.5,0,544.26,2098.62,2.55,213.54,3.24,209.55,6.39,60.86,2.7
2011,11,24,38.07,72.96,1031.89,0,1.49,4.54,0.12,0,528.56,2172.49,3.14,168,5.23,183.81,16.38,85.12,4.91
2011,11,25,37.74,68.75,1030.9,0,2.05,6.83,0,0,524.1,2155.58,3.51,145.58,5.85,170.91,12.76,237.94,3.32
2011,11,26,41.33,70.88,1032.85,0,44.01,42.42,15.54,29.29,220.83,1932.19,2.55,160.16,2.63,194.6,7.74,281.92,3.28
2011,11,27,42.06,80.04,1028.86,0,12.54,0,0,12.54,535.85,1986.48,3.75,196.12,4.82,214.73,20.48,270.64,5.69
2011,11,28,43.13,80.75,1027.43,0.3,85.5,33,62.92,25,0,1769.32,2.43,204.44,2.6,225.91,13.5,114.92,2.91
2011,11,29,44.06,77.58,1022.86,0,53.92,0,53.92,0,95.73,1949.99,5.06,113.98,6.88,123.08,24.17,252.72,4.32
2011,11,30,50.67,78.38,1026.08,0,77.29,34.62,48.67,43.12,60.75,1324.32,4.02,211.25,6.3,239.79,19.66,255.32,7.23
2011,12,1,47.03,81.62,1022.19,0,23,16.29,21.21,1.33,390.62,1943.76,4.63,133.58,6.11,151.37,22.86,249.07,4.83
2011,12,2,47.72,76.25,1015.47,9.4,99.17,33,77.62,61.5,0,664.83,5.71,180.54,8.44,199.57,26.76,269.07,9.17
2011,12,3,44.52,76.12,1016.8,2.4,83.5,43.04,78.08,73.71,134.38,883.77,10.08,241.23,14.51,244.4,33.21,256.19,21.88
2011,12,4,51.04,74.92,1009.03,5.7,93.48,59,62.33,88.88,43.69,1002.14,12.52,226.83,17.45,233.8,44.23,255.28,25.96
